source_id,source,latitude,longitude,event_date,spatial_block_id,landslide_label
neg_719,PSEUDO_NEGATIVE,25.90560077387512,92.93167436698486,,block_51_185,0
neg_720,PSEUDO_NEGATIVE,27.188304179823305,93.75330520232718,,block_54_187,0
neg_721,PSEUDO_NEGATIVE,25.575838672391797,94.47335021559084,,block_51_188,0
neg_722,PSEUDO_NEGATIVE,24.082623508912377,93.72313930518405,,block_48_187,0
neg_723,PSEUDO_NEGATIVE,24.305313044588388,92.93867751811699,,block_48_185,0
neg_724,PSEUDO_NEGATIVE,26.531483758752678,94.6607184345319,,block_53_189,0
neg_725,PSEUDO_NEGATIVE,26.15915783737548,93.99253330972773,,block_52_187,0
neg_726,PSEUDO_NEGATIVE,24.239071374253616,92.7628824947025,,block_48_185,0
neg_727,PSEUDO_NEGATIVE,27.40541448536369,93.79033742416695,,block_54_187,0
neg_728,PSEUDO_NEGATIVE,27.959133317099827,94.06913087424701,,block_55_188,0
neg_729,PSEUDO_NEGATIVE,25.55936597571474,93.89568458445228,,block_51_187,0
neg_730,PSEUDO_NEGATIVE,25.97272961543694,89.957667219844,,block_51_179,0
neg_731,PSEUDO_NEGATIVE,27.10974908263286,95.51563213476653,,block_54_191,0
neg_732,PSEUDO_NEGATIVE,26.239460472786703,91.66192297459664,,block_52_183,0
neg_733,PSEUDO_NEGATIVE,27.611705585889062,94.62950213002789,,block_55_189,0
neg_734,PSEUDO_NEGATIVE,25.045408715752238,92.67231168332889,,block_50_185,0
neg_735,PSEUDO_NEGATIVE,27.865574272604302,95.31122967973147,,block_55_190,0
neg_736,PSEUDO_NEGATIVE,28.919639435964722,94.88494602750588,,block_57_189,0
neg_737,PSEUDO_NEGATIVE,28.14825273651837,96.81742415913774,,block_56_193,0
neg_738,PSEUDO_NEGATIVE,27.406736805124574,92.31806305977203,,block_54_184,0
neg_739,PSEUDO_NEGATIVE,27.32394816706,92.91004180825396,,block_54_185,0
neg_740,PSEUDO_NEGATIVE,27.121597713572847,93.58630325939973,,block_54_187,0
neg_741,PSEUDO_NEGATIVE,22.250662252184608,92.89343049378763,,block_44_185,0
neg_742,PSEUDO_NEGATIVE,26.28945474151189,90.93414324525891,,block_52_181,0
neg_743,PSEUDO_NEGATIVE,24.325538407811386,92.14648685387199,,block_48_184,0
neg_744,PSEUDO_NEGATIVE,26.63438171634939,92.83217022241897,,block_53_185,0
neg_745,PSEUDO_NEGATIVE,23.46998808475746,91.29299049648671,,block_46_182,0
neg_746,PSEUDO_NEGATIVE,26.560797914721427,91.1841455897795,,block_53_182,0
neg_747,PSEUDO_NEGATIVE,25.477590400464997,94.34966181571995,,block_50_188,0
neg_748,PSEUDO_NEGATIVE,26.430522355241305,93.57190850464274,,block_52_187,0
neg_749,PSEUDO_NEGATIVE,28.254925468898932,94.57403569959746,,block_56_189,0
neg_750,PSEUDO_NEGATIVE,26.58399656640548,90.93694212081971,,block_53_181,0
neg_751,PSEUDO_NEGATIVE,28.11255904067992,94.70124763644475,,block_56_189,0
neg_752,PSEUDO_NEGATIVE,26.99861401729791,93.0147583316142,,block_53_186,0
neg_753,PSEUDO_NEGATIVE,28.07766773475605,96.64507699584092,,block_56_193,0
neg_754,PSEUDO_NEGATIVE,25.45889688088893,92.28249120501937,,block_50_184,0
neg_755,PSEUDO_NEGATIVE,27.102032608520844,94.67602947954117,,block_54_189,0
neg_756,PSEUDO_NEGATIVE,25.43701388818136,90.17792560835193,,block_50_180,0
neg_757,PSEUDO_NEGATIVE,26.95537270091841,95.41451983967008,,block_53_190,0
neg_758,PSEUDO_NEGATIVE,24.57095023719784,92.33567182682606,,block_49_184,0
neg_759,PSEUDO_NEGATIVE,26.835830737196076,95.44885083168678,,block_53_190,0
neg_760,PSEUDO_NEGATIVE,25.948866301055318,91.76767486297368,,block_51_183,0
neg_761,PSEUDO_NEGATIVE,25.042158483066945,93.8362234852515,,block_50_187,0
neg_762,PSEUDO_NEGATIVE,28.08575935717564,93.55511987099645,,block_56_187,0
neg_763,PSEUDO_NEGATIVE,27.883683456485915,93.11855267379323,,block_55_186,0
neg_764,PSEUDO_NEGATIVE,26.26383101015751,92.57432488109644,,block_52_185,0
neg_765,PSEUDO_NEGATIVE,26.4004398266239,92.3513392825317,,block_52_184,0
neg_766,PSEUDO_NEGATIVE,28.08690707186372,95.25062776138438,,block_56_190,0
neg_767,PSEUDO_NEGATIVE,24.77972370153891,92.64637438552751,,block_49_185,0
neg_768,PSEUDO_NEGATIVE,28.10945528340166,96.34025844379677,,block_56_192,0
neg_769,PSEUDO_NEGATIVE,23.034044881482462,92.99380471810797,,block_46_185,0
neg_770,PSEUDO_NEGATIVE,24.86386821775398,93.43255530002193,,block_49_186,0
neg_771,PSEUDO_NEGATIVE,24.706093991161698,93.15952028407347,,block_49_186,0
neg_772,PSEUDO_NEGATIVE,28.445483581310437,96.1373885862018,,block_56_192,0
neg_773,PSEUDO_NEGATIVE,26.042902788558916,94.22738306693773,,block_52_188,0
neg_774,PSEUDO_NEGATIVE,25.598930160703084,92.10531008813355,,block_51_184,0
neg_775,PSEUDO_NEGATIVE,26.781046036818296,91.90904138300893,,block_53_183,0
neg_776,PSEUDO_NEGATIVE,26.493664296495645,92.00161920680505,,block_52_184,0
neg_777,PSEUDO_NEGATIVE,23.26646006594149,92.7885001956431,,block_46_185,0
neg_778,PSEUDO_NEGATIVE,26.09558023089575,92.2304302127385,,block_52_184,0
neg_779,PSEUDO_NEGATIVE,26.49475675565353,93.43262190731373,,block_52_186,0
neg_780,PSEUDO_NEGATIVE,25.713138917433493,91.86187544844826,,block_51_183,0
neg_781,PSEUDO_NEGATIVE,26.050863578768656,91.44951823737131,,block_52_182,0
neg_782,PSEUDO_NEGATIVE,25.559650106051613,94.4906742897078,,block_51_188,0
neg_783,PSEUDO_NEGATIVE,27.81680621267821,92.4073668172056,,block_55_184,0
neg_784,PSEUDO_NEGATIVE,25.79623963896944,92.41078448590096,,block_51_184,0
neg_785,PSEUDO_NEGATIVE,27.47699056058754,91.95755140719858,,block_54_183,0
neg_786,PSEUDO_NEGATIVE,28.913770322069805,95.04459762616654,,block_57_190,0
neg_787,PSEUDO_NEGATIVE,27.424985027061133,93.29883896893386,,block_54_186,0
neg_788,PSEUDO_NEGATIVE,26.644809241648506,90.696067151105,,block_53_181,0
neg_789,PSEUDO_NEGATIVE,22.527077267794624,92.7526034274884,,block_45_185,0
neg_790,PSEUDO_NEGATIVE,24.522575467920866,94.03725431476025,,block_49_188,0
neg_791,PSEUDO_NEGATIVE,23.17376301531876,91.7482011458023,,block_46_183,0
neg_792,PSEUDO_NEGATIVE,27.618451683302894,93.00569582429839,,block_55_186,0
neg_793,PSEUDO_NEGATIVE,28.87711932477132,96.06854332806432,,block_57_192,0
neg_794,PSEUDO_NEGATIVE,27.59309092937154,94.90254648414079,,block_55_189,0
neg_795,PSEUDO_NEGATIVE,26.374304612396504,89.83230143552684,,block_52_179,0
neg_796,PSEUDO_NEGATIVE,23.267366558170696,93.14755802079613,,block_46_186,0
neg_797,PSEUDO_NEGATIVE,28.70961239071505,94.53914415636713,,block_57_189,0
neg_798,PSEUDO_NEGATIVE,23.825351615538608,92.38938242650399,,block_47_184,0
neg_799,PSEUDO_NEGATIVE,25.248368729110272,92.62218479220992,,block_50_185,0
neg_800,PSEUDO_NEGATIVE,28.835830093592563,94.72476298685793,,block_57_189,0
neg_801,PSEUDO_NEGATIVE,26.24221865482139,90.35560569246135,,block_52_180,0
neg_802,PSEUDO_NEGATIVE,28.98999229883813,94.247294863094,,block_57_188,0
neg_803,PSEUDO_NEGATIVE,25.629163849606062,92.09894207415566,,block_51_184,0
neg_804,PSEUDO_NEGATIVE,28.314773567997157,95.34080814745569,,block_56_190,0
neg_805,PSEUDO_NEGATIVE,27.868900958692713,93.07720993997873,,block_55_186,0
neg_806,PSEUDO_NEGATIVE,24.627779282138807,94.40925591473717,,block_49_188,0
neg_807,PSEUDO_NEGATIVE,24.944672468449767,93.9433617500361,,block_49_187,0
neg_808,PSEUDO_NEGATIVE,27.725461481539053,94.08925017497937,,block_55_188,0
neg_809,PSEUDO_NEGATIVE,26.692689636611966,91.37705454210291,,block_53_182,0
neg_810,PSEUDO_NEGATIVE,26.406385256443073,92.59878597449075,,block_52_185,0
neg_811,PSEUDO_NEGATIVE,22.378743994420898,93.08118924385333,,block_44_186,0
neg_812,PSEUDO_NEGATIVE,24.238754685205215,93.01903643958693,,block_48_186,0
neg_813,PSEUDO_NEGATIVE,28.033988164136257,94.27277433214579,,block_56_188,0
neg_814,PSEUDO_NEGATIVE,25.383614772146064,94.3739315403989,,block_50_188,0
neg_815,PSEUDO_NEGATIVE,26.86911960352122,92.42946457659812,,block_53_184,0
neg_816,PSEUDO_NEGATIVE,28.067559826022453,97.23261187625324,,block_56_194,0
neg_817,PSEUDO_NEGATIVE,27.92757269159378,95.18374209425237,,block_55_190,0
neg_818,PSEUDO_NEGATIVE,26.40744792311044,91.15373504008566,,block_52_182,0
neg_819,PSEUDO_NEGATIVE,26.76267534836544,92.91701652283922,,block_53_185,0
neg_820,PSEUDO_NEGATIVE,23.268003549059557,92.6989437680935,,block_46_185,0
neg_821,PSEUDO_NEGATIVE,27.684574618187128,93.07339456804755,,block_55_186,0
neg_822,PSEUDO_NEGATIVE,28.019167926643824,95.1290353958278,,block_56_190,0
neg_823,PSEUDO_NEGATIVE,27.382663412247886,93.57144262529732,,block_54_187,0
neg_824,PSEUDO_NEGATIVE,23.57703696309645,92.42730844244262,,block_47_184,0
neg_825,PSEUDO_NEGATIVE,25.35793063158737,91.64090485655338,,block_50_183,0
neg_826,PSEUDO_NEGATIVE,26.748794025488024,93.74836405003394,,block_53_187,0
neg_827,PSEUDO_NEGATIVE,27.44813493530183,94.9200812757196,,block_54_189,0
neg_828,PSEUDO_NEGATIVE,23.727887343104893,93.24977748452827,,block_47_186,0
neg_829,PSEUDO_NEGATIVE,28.420208045355185,95.02449494813685,,block_56_190,0
neg_830,PSEUDO_NEGATIVE,27.76594605932788,96.21747095740936,,block_55_192,0
neg_831,PSEUDO_NEGATIVE,24.71519550058069,92.36438040149719,,block_49_184,0
neg_832,PSEUDO_NEGATIVE,27.938038524793928,95.4043033349205,,block_55_190,0
neg_833,PSEUDO_NEGATIVE,29.084448946386807,94.34173788593345,,block_58_188,0
neg_834,PSEUDO_NEGATIVE,24.678490527992558,93.81985443371698,,block_49_187,0
neg_835,PSEUDO_NEGATIVE,22.763038359080937,92.49783857115636,,block_45_184,0
neg_836,PSEUDO_NEGATIVE,25.595324479125594,92.95081643162565,,block_51_185,0
neg_837,PSEUDO_NEGATIVE,27.055143018609883,93.00884137343498,,block_54_186,0
neg_838,PSEUDO_NEGATIVE,24.121209083758558,93.83694191769192,,block_48_187,0
neg_839,PSEUDO_NEGATIVE,27.97926939068086,96.88643402990921,,block_55_193,0
neg_840,PSEUDO_NEGATIVE,28.04684866244675,96.8442333378004,,block_56_193,0
neg_841,PSEUDO_NEGATIVE,25.857226059108942,93.89639625410206,,block_51_187,0
neg_842,PSEUDO_NEGATIVE,26.799507437293737,91.869902257918,,block_53_183,0
neg_843,PSEUDO_NEGATIVE,24.505222837506082,94.07288152870647,,block_49_188,0
neg_844,PSEUDO_NEGATIVE,24.37992874454504,93.57755819752097,,block_48_187,0
neg_845,PSEUDO_NEGATIVE,27.19616321347105,95.9139339816243,,block_54_191,0
neg_846,PSEUDO_NEGATIVE,25.283947907990616,90.85837397971873,,block_50_181,0
neg_847,PSEUDO_NEGATIVE,27.75009800214994,88.44479800309524,,block_55_176,0
neg_848,PSEUDO_NEGATIVE,24.583718804726775,92.2857094495625,,block_49_184,0
neg_849,PSEUDO_NEGATIVE,29.296366278325998,95.88971776259129,,block_58_191,0
neg_850,PSEUDO_NEGATIVE,27.16573044416163,94.2637460803084,,block_54_188,0
neg_851,PSEUDO_NEGATIVE,25.501721119950925,90.72437551702777,,block_51_181,0
neg_852,PSEUDO_NEGATIVE,25.260002060040843,94.47798162591283,,block_50_188,0
neg_853,PSEUDO_NEGATIVE,27.46046796173049,96.46164000911088,,block_54_192,0
neg_854,PSEUDO_NEGATIVE,26.773976161205304,93.48425555041788,,block_53_186,0
neg_855,PSEUDO_NEGATIVE,25.991933435617614,92.18730597022471,,block_51_184,0
neg_856,PSEUDO_NEGATIVE,27.43168551286546,92.17567140437932,,block_54_184,0
neg_857,PSEUDO_NEGATIVE,23.479156809334132,92.46136342205699,,block_46_184,0
neg_858,PSEUDO_NEGATIVE,25.050306505927345,93.22465014266913,,block_50_186,0
neg_859,PSEUDO_NEGATIVE,27.29787725147727,95.09929122924655,,block_54_190,0
neg_860,PSEUDO_NEGATIVE,26.15053603070159,92.35644724153347,,block_52_184,0
neg_861,PSEUDO_NEGATIVE,25.070391468429783,92.62373313102019,,block_50_185,0
neg_862,PSEUDO_NEGATIVE,27.566298359255285,93.46201823887652,,block_55_186,0
neg_863,PSEUDO_NEGATIVE,26.67276996085746,92.47478270499433,,block_53_184,0
neg_864,PSEUDO_NEGATIVE,25.795196607488954,93.40747865412328,,block_51_186,0
neg_865,PSEUDO_NEGATIVE,27.619976649211594,93.11089595133443,,block_55_186,0
neg_866,PSEUDO_NEGATIVE,28.530567821884148,95.77212676810437,,block_57_191,0
neg_867,PSEUDO_NEGATIVE,27.109372267906018,94.47045843457963,,block_54_188,0
neg_868,PSEUDO_NEGATIVE,25.838097671708276,91.50633343399163,,block_51_183,0
neg_869,PSEUDO_NEGATIVE,25.89496146760978,93.00169914437788,,block_51_186,0
neg_870,PSEUDO_NEGATIVE,26.08845749599645,95.10928339022588,,block_52_190,0
neg_871,PSEUDO_NEGATIVE,28.109494144907057,96.36342802258781,,block_56_192,0
neg_872,PSEUDO_NEGATIVE,27.858625895150666,88.73071179670677,,block_55_177,0
neg_873,PSEUDO_NEGATIVE,27.78766154110683,95.1189399231503,,block_55_190,0
neg_874,PSEUDO_NEGATIVE,27.92721938054558,92.82670440953864,,block_55_185,0
neg_875,PSEUDO_NEGATIVE,26.97365681885235,95.09277255167912,,block_53_190,0
neg_876,PSEUDO_NEGATIVE,27.846018187260857,96.64892186564836,,block_55_193,0
neg_877,PSEUDO_NEGATIVE,25.704821556315544,94.84840844096088,,block_51_189,0
neg_878,PSEUDO_NEGATIVE,23.526516936686832,92.73943555505716,,block_47_185,0
neg_879,PSEUDO_NEGATIVE,26.379292340628474,92.13285879441456,,block_52_184,0
neg_880,PSEUDO_NEGATIVE,27.255954955450157,93.2370419546074,,block_54_186,0
neg_881,PSEUDO_NEGATIVE,26.462960264048917,90.932864961462,,block_52_181,0
neg_882,PSEUDO_NEGATIVE,26.109760772402172,90.7315396551687,,block_52_181,0
neg_883,PSEUDO_NEGATIVE,25.229243463070944,94.19035367488321,,block_50_188,0
neg_884,PSEUDO_NEGATIVE,24.94474458755763,93.55123798392091,,block_49_187,0
neg_885,PSEUDO_NEGATIVE,27.32255293593845,93.47003506556385,,block_54_186,0
neg_886,PSEUDO_NEGATIVE,26.793116953734387,91.76221397181835,,block_53_183,0
neg_887,PSEUDO_NEGATIVE,24.973771353849592,92.55460887705756,,block_49_185,0
neg_888,PSEUDO_NEGATIVE,27.612234073516813,95.21517782082083,,block_55_190,0
neg_889,PSEUDO_NEGATIVE,26.931908573091274,92.60835338641012,,block_53_185,0
neg_890,PSEUDO_NEGATIVE,24.760157878424426,92.32076864494549,,block_49_184,0
neg_891,PSEUDO_NEGATIVE,27.26604994868857,92.6199083212644,,block_54_185,0
neg_892,PSEUDO_NEGATIVE,27.03018680906451,94.20473873917437,,block_54_188,0
neg_893,PSEUDO_NEGATIVE,27.108843670035764,93.37877619427661,,block_54_186,0
neg_894,PSEUDO_NEGATIVE,25.75080637055339,91.67901730444935,,block_51_183,0
neg_895,PSEUDO_NEGATIVE,26.588741540471517,91.31597944054623,,block_53_182,0
neg_896,PSEUDO_NEGATIVE,27.53963421909622,88.25285852099078,,block_55_176,0
neg_897,PSEUDO_NEGATIVE,26.825429469138058,93.56979766784946,,block_53_187,0
neg_898,PSEUDO_NEGATIVE,24.45335271488993,92.72602411231173,,block_48_185,0
neg_899,PSEUDO_NEGATIVE,26.572691839012197,91.41534247035251,,block_53_182,0
neg_900,PSEUDO_NEGATIVE,25.213532605270785,92.67134608755391,,block_50_185,0
neg_901,PSEUDO_NEGATIVE,28.339739115560167,95.39920632174626,,block_56_190,0
neg_902,PSEUDO_NEGATIVE,28.286891714204405,93.03683982053663,,block_56_186,0
neg_903,PSEUDO_NEGATIVE,25.51203959022466,89.97154809135776,,block_51_179,0
neg_904,PSEUDO_NEGATIVE,27.94695329504183,94.12444604741891,,block_55_188,0
neg_905,PSEUDO_NEGATIVE,23.420585089540392,91.78162898392893,,block_46_183,0
neg_906,PSEUDO_NEGATIVE,26.64972545740609,92.26034889007111,,block_53_184,0
neg_907,PSEUDO_NEGATIVE,28.456594531369923,93.42232697526003,,block_56_186,0
neg_908,PSEUDO_NEGATIVE,27.54078088350283,92.39257594584375,,block_55_184,0
neg_909,PSEUDO_NEGATIVE,26.66336438398883,92.90933410589466,,block_53_185,0
neg_910,PSEUDO_NEGATIVE,24.182095128412,92.09265457135771,,block_48_184,0
neg_911,PSEUDO_NEGATIVE,26.80992416754693,90.4105983678731,,block_53_180,0
neg_912,PSEUDO_NEGATIVE,26.46936524953385,91.81513982893335,,block_52_183,0
neg_913,PSEUDO_NEGATIVE,25.427613726920676,93.26235509900864,,block_50_186,0
neg_914,PSEUDO_NEGATIVE,25.214610123689063,94.08106728131446,,block_50_188,0
neg_915,PSEUDO_NEGATIVE,29.06803227948069,94.8078038597245,,block_58_189,0
neg_916,PSEUDO_NEGATIVE,27.482051093890433,96.76959320555657,,block_54_193,0
neg_917,PSEUDO_NEGATIVE,26.34087927641717,91.66553628724003,,block_52_183,0
neg_918,PSEUDO_NEGATIVE,25.240013136741922,90.39047565245076,,block_50_180,0
neg_919,PSEUDO_NEGATIVE,26.380055177398273,92.6093706534402,,block_52_185,0
neg_920,PSEUDO_NEGATIVE,24.305323592928517,91.98354437547646,,block_48_183,0
neg_921,PSEUDO_NEGATIVE,28.295194545535875,94.22490028373933,,block_56_188,0
neg_922,PSEUDO_NEGATIVE,29.05044690084092,94.492415079654,,block_58_188,0
neg_923,PSEUDO_NEGATIVE,26.100732065168362,90.90712391589672,,block_52_181,0
neg_924,PSEUDO_NEGATIVE,28.488842307005093,96.0618831080093,,block_56_192,0
neg_925,PSEUDO_NEGATIVE,28.583951081134998,95.2073644657257,,block_57_190,0
neg_926,PSEUDO_NEGATIVE,28.484978871112453,95.73805913572679,,block_56_191,0
neg_927,PSEUDO_NEGATIVE,27.352133736088735,96.24155553604912,,block_54_192,0
neg_928,PSEUDO_NEGATIVE,28.13383395942305,95.74936813792011,,block_56_191,0
neg_929,PSEUDO_NEGATIVE,27.208464625353905,92.75954443085084,,block_54_185,0
neg_930,PSEUDO_NEGATIVE,24.574108234037578,93.65988985489888,,block_49_187,0
neg_931,PSEUDO_NEGATIVE,28.08205316784032,94.93518389367776,,block_56_189,0
neg_932,PSEUDO_NEGATIVE,26.675051676647076,90.94898494491434,,block_53_181,0
neg_933,PSEUDO_NEGATIVE,28.212722499175165,95.17372941093798,,block_56_190,0
neg_934,PSEUDO_NEGATIVE,28.336899266500193,94.44608175647984,,block_56_188,0
neg_935,PSEUDO_NEGATIVE,28.18344143099793,95.51556947863769,,block_56_191,0
neg_936,PSEUDO_NEGATIVE,28.40816673018191,93.64077819307391,,block_56_187,0
neg_937,PSEUDO_NEGATIVE,24.7092468204354,94.43211060974014,,block_49_188,0
neg_938,PSEUDO_NEGATIVE,27.16697904036504,94.45641302313541,,block_54_188,0
neg_939,PSEUDO_NEGATIVE,27.321353212852518,94.65945976658863,,block_54_189,0
neg_940,PSEUDO_NEGATIVE,26.60939986478631,90.84356914303247,,block_53_181,0
neg_941,PSEUDO_NEGATIVE,26.31170051517508,90.44674153027493,,block_52_180,0
neg_942,PSEUDO_NEGATIVE,24.311612139626906,92.98598372839048,,block_48_185,0
neg_943,PSEUDO_NEGATIVE,28.52476464955228,95.84715795547818,,block_57_191,0
neg_944,PSEUDO_NEGATIVE,27.583457594666633,96.70662819924064,,block_55_193,0
neg_945,PSEUDO_NEGATIVE,26.896388030339452,95.50326972258019,,block_53_191,0
neg_946,PSEUDO_NEGATIVE,25.587516309909326,92.6340923701034,,block_51_185,0
neg_947,PSEUDO_NEGATIVE,28.328371467219338,96.14866542362947,,block_56_192,0
neg_948,PSEUDO_NEGATIVE,26.351148253785155,93.4853454752359,,block_52_186,0
neg_949,PSEUDO_NEGATIVE,26.912498855940242,92.26812184234376,,block_53_184,0
neg_950,PSEUDO_NEGATIVE,26.225604112318408,89.98684849377588,,block_52_179,0
neg_951,PSEUDO_NEGATIVE,27.619445103806903,94.14820440895011,,block_55_188,0
neg_952,PSEUDO_NEGATIVE,25.52094161838623,93.29273652317526,,block_51_186,0
neg_953,PSEUDO_NEGATIVE,28.063557133068098,93.77035716438104,,block_56_187,0
neg_954,PSEUDO_NEGATIVE,25.422789054669025,90.10776399588242,,block_50_180,0
neg_955,PSEUDO_NEGATIVE,25.664449128563092,93.91786006453573,,block_51_187,0
neg_956,PSEUDO_NEGATIVE,25.887551157460905,90.73260843009696,,block_51_181,0
neg_957,PSEUDO_NEGATIVE,26.220434398781272,90.38177511201279,,block_52_180,0
neg_958,PSEUDO_NEGATIVE,23.284781822607773,91.69379897285575,,block_46_183,0
neg_959,PSEUDO_NEGATIVE,24.162121119990886,93.51975884889431,,block_48_187,0
neg_960,PSEUDO_NEGATIVE,25.35798592981616,94.30044274501138,,block_50_188,0
neg_961,PSEUDO_NEGATIVE,26.640958995666644,90.49169926351713,,block_53_180,0
neg_962,PSEUDO_NEGATIVE,29.247069163453958,96.19064129154427,,block_58_192,0
neg_963,PSEUDO_NEGATIVE,27.577422826473526,93.67809700993885,,block_55_187,0
neg_964,PSEUDO_NEGATIVE,25.526111041733913,94.50297856187717,,block_51_189,0
neg_965,PSEUDO_NEGATIVE,26.474344544983854,92.57519144301355,,block_52_185,0
neg_966,PSEUDO_NEGATIVE,24.64153875149066,94.33374954352924,,block_49_188,0
neg_967,PSEUDO_NEGATIVE,26.82953648495057,94.10755436474632,,block_53_188,0
neg_968,PSEUDO_NEGATIVE,25.211992400883744,93.88495602061585,,block_50_187,0
neg_969,PSEUDO_NEGATIVE,24.186975808813276,92.35620022112695,,block_48_184,0
neg_970,PSEUDO_NEGATIVE,27.239745603382744,97.0603485849458,,block_54_194,0
neg_971,PSEUDO_NEGATIVE,26.347719647318016,89.89258114823264,,block_52_179,0
neg_972,PSEUDO_NEGATIVE,29.34410072832713,95.97699285342999,,block_58_191,0
neg_973,PSEUDO_NEGATIVE,27.50179518161584,93.60089177543028,,block_55_187,0
neg_974,PSEUDO_NEGATIVE,26.11271439189166,90.73328060021969,,block_52_181,0
neg_975,PSEUDO_NEGATIVE,25.60497349975683,92.56934902985054,,block_51_185,0
neg_976,PSEUDO_NEGATIVE,26.391898494266478,93.7480557560298,,block_52_187,0
neg_977,PSEUDO_NEGATIVE,27.057876170266837,95.67687882748069,,block_54_191,0
neg_978,PSEUDO_NEGATIVE,25.608051366824537,94.7143290904956,,block_51_189,0
neg_979,PSEUDO_NEGATIVE,25.91514694798402,91.96684274687016,,block_51_183,0
neg_980,PSEUDO_NEGATIVE,25.49736858374439,92.65101472328118,,block_50_185,0
neg_981,PSEUDO_NEGATIVE,24.47756278965764,93.65974124835779,,block_48_187,0
neg_982,PSEUDO_NEGATIVE,28.302750222649525,94.17540648284252,,block_56_188,0
neg_983,PSEUDO_NEGATIVE,27.30652741318063,97.02215166180204,,block_54_194,0
neg_984,PSEUDO_NEGATIVE,28.231413668044635,94.32720856020974,,block_56_188,0
neg_985,PSEUDO_NEGATIVE,27.482843204870388,95.48214303880822,,block_54_190,0
neg_986,PSEUDO_NEGATIVE,27.97813844814268,95.93859406950357,,block_55_191,0
neg_987,PSEUDO_NEGATIVE,26.626002076080333,90.65509782353459,,block_53_181,0
neg_988,PSEUDO_NEGATIVE,27.594332693927424,94.2703306521413,,block_55_188,0
neg_989,PSEUDO_NEGATIVE,27.14503042578762,92.84464196175577,,block_54_185,0
neg_990,PSEUDO_NEGATIVE,26.988092765148572,94.64020622278726,,block_53_189,0
neg_991,PSEUDO_NEGATIVE,29.100114553974546,95.74193614339266,,block_58_191,0
neg_992,PSEUDO_NEGATIVE,24.120134706661414,92.1502683547323,,block_48_184,0
neg_993,PSEUDO_NEGATIVE,25.744814287034956,94.88598780470068,,block_51_189,0
neg_994,PSEUDO_NEGATIVE,27.626654499958022,91.96418876796832,,block_55_183,0
neg_995,PSEUDO_NEGATIVE,27.669862126424256,94.20565601938723,,block_55_188,0
neg_996,PSEUDO_NEGATIVE,27.321608329362704,94.20739933872704,,block_54_188,0
neg_997,PSEUDO_NEGATIVE,25.850315560342555,90.77980959371827,,block_51_181,0
neg_998,PSEUDO_NEGATIVE,24.955221417039255,94.40018417974882,,block_49_188,0
neg_999,PSEUDO_NEGATIVE,26.107439254514517,90.86063641594782,,block_52_181,0
neg_1000,PSEUDO_NEGATIVE,27.54450101542535,96.54677002009063,,block_55_193,0
neg_1001,PSEUDO_NEGATIVE,27.222242485507795,92.19417707661141,,block_54_184,0
neg_1002,PSEUDO_NEGATIVE,23.459015142512367,93.11759773544208,,block_46_186,0
neg_1003,PSEUDO_NEGATIVE,27.891396000223047,94.12914862153048,,block_55_188,0
neg_1004,PSEUDO_NEGATIVE,27.410749985750705,94.95649088971936,,block_54_189,0
neg_1005,PSEUDO_NEGATIVE,26.093572470345485,92.90055713208514,,block_52_185,0
neg_1006,PSEUDO_NEGATIVE,26.403027373299338,90.26859392391854,,block_52_180,0
neg_1007,PSEUDO_NEGATIVE,27.78359918229252,94.8291869161562,,block_55_189,0
neg_1008,PSEUDO_NEGATIVE,26.66512044561651,91.332049451499,,block_53_182,0
neg_1009,PSEUDO_NEGATIVE,27.500126087960762,92.25958330919158,,block_55_184,0
neg_1010,PSEUDO_NEGATIVE,25.952993789450584,93.59815979747532,,block_51_187,0
neg_1011,PSEUDO_NEGATIVE,27.864398397465067,94.71963200110196,,block_55_189,0
neg_1012,PSEUDO_NEGATIVE,27.010496895490462,94.71489920131906,,block_54_189,0
neg_1013,PSEUDO_NEGATIVE,25.849466520585818,90.32775331429491,,block_51_180,0
neg_1014,PSEUDO_NEGATIVE,24.39163691941674,93.47426903106287,,block_48_186,0
neg_1015,PSEUDO_NEGATIVE,25.51952334368498,92.19394241820189,,block_51_184,0
neg_1016,PSEUDO_NEGATIVE,24.706636043964703,92.9468026696584,,block_49_185,0
neg_1017,PSEUDO_NEGATIVE,26.37061988002181,92.87808299452776,,block_52_185,0
neg_1018,PSEUDO_NEGATIVE,25.69108752337921,91.98016863291868,,block_51_183,0
neg_1019,PSEUDO_NEGATIVE,23.516083296099946,92.44954228033505,,block_47_184,0
neg_1020,PSEUDO_NEGATIVE,27.573371925890306,96.87425387393573,,block_55_193,0
neg_1021,PSEUDO_NEGATIVE,26.472161624413843,91.841026675978,,block_52_183,0
neg_1022,PSEUDO_NEGATIVE,24.204776628570688,92.56770008104289,,block_48_185,0
neg_1023,PSEUDO_NEGATIVE,28.69632225572501,96.35713773865055,,block_57_192,0
neg_1024,PSEUDO_NEGATIVE,25.073571172780845,93.38675546281932,,block_50_186,0
neg_1025,PSEUDO_NEGATIVE,27.37225456488128,93.69367127603599,,block_54_187,0
neg_1026,PSEUDO_NEGATIVE,27.690829359388122,92.74478029595858,,block_55_185,0
neg_1027,PSEUDO_NEGATIVE,25.403114850735356,92.22933627867606,,block_50_184,0
